CustomerID,Recency,Frequency,Monetary,AvgOrderValue,StdOrderValue,TotalTransactions,UniqueProducts,TotalQuantity,ActiveMonths,LifespanDays,FreqPerMonth,AvgInterPurchaseDays,R_Score,F_Score,M_Score,RFM_Score
17157,8.38,2,319.0,24.54,19.63,13,11,172,2,168.75,1.0,168.75,5,2,2,9
12820,4.13,4,942.34,15.97,5.28,59,55,722,4,323.11,1.0,107.7,5,4,4,13
15473,15.13,7,1771.2,161.02,66.59,11,4,672,2,46.17,3.5,7.7,4,5,4,13
16535,6.13,1,593.75,19.15,15.3,31,31,356,1,0.0,1.0,53.46,5,1,3,9
17114,6.25,8,808.62,6.37,4.46,127,85,219,8,329.03,1.0,47.0,5,5,3,13
17913,59.32,2,411.6,6.98,6.7,59,55,289,2,296.97,1.0,296.97,3,2,2,7
16265,10.07,9,5447.0,21.11,14.14,258,164,2646,7,355.26,1.29,44.41,5,5,5,15
17126,153.19,5,1004.75,3.86,3.88,260,187,792,3,210.1,1.67,52.53,2,4,4,10
15607,337.23,1,104.76,8.06,5.14,13,13,202,1,0.0,1.0,53.46,1,1,1,3
13077,1.96,4,729.27,6.51,9.48,112,99,863,3,365.18,1.33,121.73,5,4,3,12
14673,4.16,5,1736.4,23.46,18.76,74,39,1004,3,364.07,1.67,91.02,5,4,4,13
15518,65.22,8,1942.45,9.08,7.51,214,135,1273,5,268.01,1.6,38.29,3,5,4,12
14897,8.33,4,1366.38,24.84,13.01,55,43,468,4,289.08,1.0,96.36,5,4,4,13
13881,4.23,20,17159.52,96.4,95.14,178,72,10118,11,308.11,1.82,16.22,5,5,5,15
16711,4.08,5,1651.03,75.05,67.36,22,18,833,5,354.16,1.0,88.54,5,4,4,13
18094,82.37,7,3017.3,43.1,54.69,70,39,2518,5,210.03,1.4,35.01,2,5,5,12
15755,11.14,6,2364.25,16.77,5.85,141,127,1427,5,284.13,1.2,56.83,5,5,5,15
14934,82.34,2,1890.94,21.73,13.68,87,68,1042,2,200.93,1.0,200.93,2,2,4,8
15249,32.27,13,6688.46,19.11,9.36,350,211,3577,8,224.96,1.63,18.75,4,5,5,14
12888,215.1,2,354.12,70.82,30.41,5,4,76,2,41.06,1.0,41.06,1,2,2,5
12670,11.12,5,2996.05,32.57,19.39,92,58,1397,4,222.21,1.25,55.55,5,4,5,14
12619,17.14,9,3641.24,40.46,52.29,90,50,3378,6,237.07,1.5,29.63,4,5,5,14
18232,82.27,4,592.97,16.03,5.82,37,31,302,3,115.8,1.33,38.6,2,4,3,9
14622,185.23,1,320.58,15.27,5.07,21,21,146,1,0.0,1.0,53.46,1,1,2,4
13283,60.35,2,93.66,13.38,6.44,7,7,90,2,125.88,1.0,125.88,3,2,1,6
13704,6.13,9,2308.06,17.22,8.18,134,111,1531,4,83.02,2.25,10.38,5,5,5,15
14698,2.25,5,1250.76,5.96,4.25,210,148,615,3,49.98,1.67,12.5,5,4,4,13
17354,51.32,1,1393.06,87.07,69.0,16,15,1006,1,0.0,1.0,53.46,3,1,4,8
15774,69.26,1,270.8,10.83,6.15,25,25,87,1,0.0,1.0,53.46,3,1,2,6
15677,50.11,1,657.23,19.92,8.32,33,33,319,1,0.0,1.0,53.46,3,1,3,7
17904,22.22,1,191.67,5.04,5.97,38,33,63,1,0.0,1.0,53.46,4,1,1,6
15279,355.31,1,290.51,15.29,5.64,19,19,189,1,0.0,1.0,53.46,1,1,2,4
14577,13.23,4,859.71,6.99,3.96,123,86,353,4,350.06,1.0,116.69,5,4,3,12
18219,3.28,10,2069.77,18.16,7.05,114,58,885,8,366.07,1.25,40.67,5,5,5,15
14001,46.33,3,2043.08,52.39,52.83,39,34,962,3,327.9,1.0,163.95,3,3,4,10
17311,79.17,2,1384.85,25.18,21.06,55,55,1005,2,238.14,1.0,238.14,2,2,4,8
12455,74.12,6,2466.86,27.41,23.52,90,85,2089,5,223.23,1.2,44.65,2,5,5,12
17830,2.24,3,398.7,17.33,4.26,23,18,92,3,287.09,1.0,143.55,5,3,2,10
14040,41.23,12,3614.92,15.38,18.02,235,146,1554,8,290.91,1.5,26.45,3,5,5,13
15864,23.2,6,1936.32,96.82,67.51,20,16,1192,5,293.87,1.2,58.77,4,5,4,13
15681,26.08,5,1426.16,26.91,16.12,53,32,816,3,255.11,1.67,63.78,4,4,4,12
13037,139.11,3,881.07,18.36,8.47,48,44,431,3,118.0,1.0,59.0,2,3,3,8
15125,26.18,15,11528.48,90.78,67.0,127,102,6193,8,245.17,1.88,17.51,4,5,5,14
14154,240.08,2,1345.62,25.88,30.12,52,52,465,1,0.02,2.0,0.02,1,2,4,7
16834,228.36,1,413.46,17.23,6.11,24,24,358,1,0.0,1.0,53.46,1,1,2,4
18236,30.43,6,882.24,18.0,6.69,49,42,403,6,210.93,1.0,42.19,4,5,3,12
16193,237.27,1,314.45,16.55,5.7,19,19,219,1,0.0,1.0,53.46,1,1,2,4
15517,234.18,1,267.03,9.89,8.25,27,27,293,1,0.0,1.0,53.46,1,1,2,4
13885,190.13,2,506.8,18.1,8.59,28,28,182,2,11.26,1.0,11.26,1,2,3,6
18073,115.18,12,3877.52,53.12,70.73,73,23,3108,4,82.77,3.0,7.52,2,5,5,12
13061,73.09,1,248.61,24.86,15.13,10,10,107,1,0.0,1.0,53.46,2,1,1,4
15603,79.34,1,48.48,24.24,14.59,2,2,96,1,0.0,1.0,53.46,2,1,1,4
14015,53.35,1,917.34,45.87,28.21,20,20,378,1,0.0,1.0,53.46,3,1,3,7
15153,32.05,1,329.25,14.97,4.85,22,22,198,1,0.0,1.0,53.46,4,1,2,7
16079,17.23,3,1352.0,64.38,85.92,21,18,864,2,23.99,1.5,12.0,4,3,4,11
14810,41.29,11,2087.88,8.19,5.41,255,106,1016,9,328.97,1.22,32.9,3,5,5,13
17629,6.31,8,1814.12,14.75,13.22,123,106,1629,8,354.04,1.0,50.58,5,5,4,14
14078,102.25,6,1049.37,16.14,32.06,65,46,310,6,271.97,1.0,54.39,2,5,4,11
16899,8.26,6,1281.56,10.25,9.45,125,80,522,6,352.95,1.0,70.59,5,5,4,14
16316,65.19,8,2938.91,19.46,28.55,151,120,1484,6,293.97,1.33,42.0,3,5,5,13
12348,76.21,4,1797.24,57.98,48.51,31,22,2341,4,282.75,1.0,94.25,2,4,4,10
12868,186.32,6,1607.06,15.02,5.9,107,72,928,5,187.91,1.2,37.58,1,5,4,10
16654,142.12,4,601.27,20.73,9.09,29,29,282,4,227.01,1.0,75.67,2,4,3,9
13171,22.33,3,468.41,10.18,13.74,46,37,229,3,277.84,1.0,138.92,4,3,2,9
14470,12.33,2,461.19,10.73,8.63,43,43,193,2,275.94,1.0,275.94,5,2,2,9
13008,324.16,1,229.47,16.39,6.89,14,14,175,1,0.0,1.0,53.46,1,1,1,3
12502,96.27,5,3723.87,25.33,29.73,147,102,820,5,214.05,1.0,53.51,2,4,5,11
12365,292.18,2,641.38,29.15,65.2,22,22,174,1,0.01,2.0,0.01,1,2,3,6
15676,19.24,3,3435.76,17.01,8.33,202,191,2252,2,265.1,1.5,132.55,4,3,5,12
13268,18.27,11,3214.69,7.31,6.28,440,257,3658,6,249.94,1.83,24.99,4,5,5,14
14740,198.0,3,1448.21,16.27,6.93,89,85,735,3,86.4,1.0,43.2,1,3,4,8
13988,20.34,6,4147.96,17.73,9.8,234,188,3044,6,234.94,1.0,46.99,4,5,5,14
14868,4.15,8,2953.59,20.51,9.28,144,96,1405,6,230.05,1.33,32.86,5,5,5,15
13606,30.02,3,280.54,6.52,7.53,43,40,279,3,282.25,1.0,141.13,4,3,2,9
16185,17.36,2,529.41,17.08,5.08,31,31,260,2,215.9,1.0,215.9,4,2,3,9
14681,72.1,3,498.95,71.28,120.01,7,6,76,2,140.21,1.5,70.11,3,3,3,9
16464,20.26,3,1314.68,5.57,4.93,236,152,963,3,122.93,1.0,61.47,4,3,4,11
13355,123.15,1,674.7,21.08,15.69,32,32,314,1,0.0,1.0,53.46,2,1,3,6
12851,97.24,1,135.18,2.7,2.81,50,43,109,1,0.0,1.0,53.46,2,1,1,4
16119,9.13,2,423.36,26.46,13.86,16,14,240,2,64.21,1.0,64.21,5,2,2,9
15344,1.32,3,563.94,21.69,9.35,26,21,116,3,73.83,1.0,36.92,5,3,3,11
14547,4.3,8,4007.54,10.95,9.18,366,198,2668,3,50.85,2.67,7.26,5,5,5,15
15604,53.15,1,216.39,12.73,5.79,17,17,159,1,0.0,1.0,53.46,3,1,1,5
16322,2.11,2,326.75,8.83,5.85,37,28,231,2,35.05,1.0,35.05,5,2,2,9
17125,51.15,1,259.35,6.48,6.62,40,34,291,1,0.0,1.0,53.46,3,1,2,6
13962,22.4,2,169.55,15.41,3.41,11,11,87,2,223.89,1.0,223.89,4,2,1,7
15725,16.15,1,415.25,12.98,6.27,32,32,221,1,0.0,1.0,53.46,4,1,2,7
13842,59.31,9,3385.62,16.44,6.55,206,155,1768,9,308.01,1.0,38.5,3,5,5,13
16722,18.2,13,4730.81,21.03,19.8,225,96,5001,10,351.02,1.3,29.25,4,5,5,14
14189,3.1,15,4654.08,17.56,10.83,265,176,3937,12,366.18,1.25,26.16,5,5,5,15
17419,12.19,12,4226.57,20.52,10.93,206,155,1876,8,355.95,1.5,32.36,5,5,5,15
17431,314.16,1,403.3,9.38,8.22,43,41,292,1,0.0,1.0,53.46,1,1,2,4
18125,30.24,4,1142.99,5.83,5.61,196,164,804,4,286.89,1.0,95.63,4,4,4,12
13784,10.37,11,2462.79,79.44,58.1,31,9,2493,9,322.79,1.22,32.28,5,5,5,15
14502,20.27,11,2470.67,3.96,5.82,624,368,1498,7,293.83,1.57,29.38,4,5,5,14
13901,73.15,5,2867.2,19.24,9.54,149,144,1739,5,246.24,1.0,61.56,2,4,5,11
17719,38.32,15,5396.04,19.69,11.55,274,111,2466,8,217.96,1.88,15.57,3,5,5,13
14000,212.06,1,635.66,42.38,20.23,15,15,710,1,0.0,1.0,53.46,1,1,3,5
15775,246.23,1,104.9,14.99,2.39,7,7,68,1,0.0,1.0,53.46,1,1,1,3
12723,4.33,5,725.07,10.51,10.7,69,53,434,3,61.77,1.67,15.44,5,4,3,12
12985,1.32,2,1239.38,16.31,7.83,76,73,1533,2,27.92,1.0,27.92,5,2,4,11
15889,157.3,2,446.87,4.81,4.56,93,79,215,2,212.83,1.0,212.83,2,2,2,6
17950,73.13,3,482.2,6.79,7.25,71,63,366,2,293.0,1.5,146.5,2,3,2,7
18102,1.27,60,259657.3,602.45,691.62,431,150,64124,12,366.8,5.0,6.22,5,5,5,15
17859,305.33,1,148.21,5.93,9.05,25,23,127,1,0.0,1.0,53.46,1,1,1,3
15497,18.27,2,1262.2,84.15,54.88,15,13,624,2,302.08,1.0,302.08,4,2,4,10
12613,58.14,5,3344.38,21.86,14.44,153,124,1644,3,204.97,1.67,51.24,3,4,5,12
15572,5.34,7,2552.86,11.87,17.05,215,166,1229,5,273.81,1.4,45.64,5,5,5,15
14227,27.11,10,3350.96,19.15,8.53,175,117,1820,5,258.14,2.0,28.68,4,5,5,14
15083,257.25,1,88.2,17.64,9.63,5,5,38,1,0.0,1.0,53.46,1,1,1,3
15304,61.33,8,694.4,30.19,18.02,23,8,104,7,307.95,1.14,43.99,3,5,3,11
17124,186.18,1,298.89,9.34,7.59,32,31,130,1,0.0,1.0,53.46,1,1,2,4
15776,134.19,1,241.62,13.42,4.94,18,18,138,1,0.0,1.0,53.46,2,1,1,4
16480,76.28,1,769.29,14.51,15.73,53,51,455,1,0.0,1.0,53.46,2,1,3,6
15994,55.24,1,427.07,12.2,12.65,35,31,177,1,0.0,1.0,53.46,3,1,2,6
13347,71.2,1,341.36,42.67,8.85,8,8,205,1,0.0,1.0,53.46,3,1,2,6
16790,4.27,6,1545.62,16.62,4.91,93,88,898,2,34.02,3.0,6.8,5,5,4,14
12646,5.34,2,1346.97,29.93,17.7,45,43,897,2,44.89,1.0,44.89,5,2,4,11
12915,149.28,2,363.65,16.53,5.46,22,19,93,2,223.96,1.0,223.96,2,2,2,6
17870,3.13,12,1894.35,6.79,20.44,279,214,1401,7,364.29,1.71,33.12,5,5,4,14
16838,198.21,2,588.85,23.55,30.36,25,24,185,2,90.93,1.0,90.93,1,2,3,6
13837,212.26,2,271.24,14.28,13.36,19,17,183,2,106.0,1.0,106.0,1,2,2,5
18114,291.21,1,220.1,7.86,5.67,28,28,55,1,0.0,1.0,53.46,1,1,1,3
16394,57.36,5,1555.34,18.74,14.73,83,61,2604,5,232.95,1.0,58.24,3,4,4,11
13475,192.19,4,1431.78,16.65,8.63,86,64,1012,4,107.05,1.0,35.68,1,4,4,9
15981,25.43,8,3408.48,35.14,24.45,97,53,1866,8,286.76,1.0,40.97,4,5,5,14
15065,38.36,4,3158.13,20.38,20.44,155,148,1383,4,253.87,1.0,84.62,3,4,5,12
16043,38.23,4,773.99,19.85,12.3,39,30,503,4,280.07,1.0,93.36,3,4,3,10
15220,52.24,6,1778.96,15.2,7.58,117,110,1393,6,229.09,1.0,45.82,3,5,4,12
16871,22.95,6,2812.34,20.53,12.54,137,131,1253,4,248.37,1.5,49.67,4,5,5,14
16756,215.37,1,239.4,18.42,4.9,13,13,106,1,0.0,1.0,53.46,1,1,1,3
13976,207.38,1,357.98,35.8,23.7,10,10,154,1,0.0,1.0,53.46,1,1,2,4
12473,30.19,5,3938.55,23.44,53.24,168,140,2439,4,162.15,1.25,40.54,4,4,5,13
17037,88.23,1,1267.32,16.9,5.33,75,75,656,1,0.0,1.0,53.46,2,1,4,7
14179,41.26,2,719.78,4.36,4.08,165,135,330,1,11.92,2.0,11.92,3,2,3,8
15937,65.11,1,145.35,20.76,5.96,7,7,73,1,0.0,1.0,53.46,3,1,1,5
12812,45.35,1,229.64,15.31,5.88,15,15,164,1,0.0,1.0,53.46,3,1,1,5
18014,29.12,1,166.42,5.2,5.43,32,29,68,1,0.0,1.0,53.46,4,1,1,6
17917,46.21,3,341.28,3.63,2.63,94,77,187,3,317.05,1.0,158.53,3,3,2,8
13078,4.11,26,12627.94,35.27,39.66,358,95,5630,13,363.27,2.0,14.53,5,5,5,15
13627,60.17,5,1638.47,17.81,20.73,92,84,1269,5,298.19,1.0,74.55,3,4,4,11
12712,29.42,13,4396.13,33.05,24.13,133,58,1062,10,342.74,1.3,28.56,4,5,5,14
17420,51.14,3,598.83,19.96,5.37,30,28,265,3,323.21,1.0,161.61,3,3,3,9
16349,291.24,1,53.5,5.94,6.06,9,9,9,1,0.0,1.0,53.46,1,1,1,3
12591,318.16,1,452.85,17.42,14.52,26,26,228,1,0.0,1.0,53.46,1,1,2,4
14935,298.15,1,1784.71,178.47,93.72,10,10,935,1,0.0,1.0,53.46,1,1,4,6
14878,13.3,9,1485.54,11.98,15.1,124,62,802,7,345.96,1.29,43.25,5,5,4,14
15397,290.37,1,94.0,15.67,1.57,6,6,20,1,0.0,1.0,53.46,1,1,1,3
15535,174.1,4,536.4,7.15,6.8,75,55,143,3,154.14,1.33,51.38,2,4,3,9
13718,247.21,2,306.55,25.55,27.9,12,9,173,2,49.06,1.0,49.06,1,2,2,5
16096,265.2,1,320.62,26.72,32.67,12,12,155,1,0.0,1.0,53.46,1,1,2,4
17921,64.98,4,826.52,5.7,4.49,145,114,430,4,202.23,1.0,67.41,3,4,3,10
13505,73.27,4,4393.63,20.44,27.06,215,182,2486,4,159.99,1.0,53.33,2,4,5,11
13632,25.31,5,2121.27,14.53,10.41,146,121,1037,4,218.82,1.25,54.71,4,4,5,13
17970,211.93,1,582.59,18.79,19.12,31,27,525,1,0.0,1.0,53.46,1,1,3,5
16097,241.19,1,185.05,18.51,4.75,10,10,87,1,0.0,1.0,53.46,1,1,1,3
15594,16.39,5,1771.78,17.2,5.67,103,85,983,3,218.95,1.67,54.74,4,4,4,12
18081,37.08,3,343.45,20.2,7.88,17,14,195,3,97.19,1.0,48.6,3,3,2,8
16902,117.17,1,1706.88,38.79,40.92,44,43,629,1,0.0,1.0,53.46,2,1,4,7
14875,108.25,2,1465.32,31.18,40.3,47,46,558,2,155.02,1.0,155.02,2,2,4,8
15313,111.1,1,52.0,52.0,0.0,1,1,25,1,0.0,1.0,53.46,2,1,1,4
16160,66.17,2,1025.44,51.27,46.64,20,20,1162,2,20.14,1.0,20.14,3,2,4,9
13598,48.16,1,180.17,4.5,4.32,40,33,58,1,0.0,1.0,53.46,3,1,1,5
14907,4.17,7,3501.1,21.22,11.94,165,125,1691,5,364.17,1.4,60.7,5,5,5,15
14684,26.28,5,1236.28,2.94,4.16,421,231,853,5,336.95,1.0,84.24,4,4,4,12
15545,55.21,2,292.72,3.61,3.39,81,78,163,2,316.83,1.0,316.83,3,2,2,7
16010,246.34,3,407.5,4.74,5.77,86,62,210,2,116.91,1.5,58.46,1,3,2,6
14293,4.13,4,1046.56,17.16,10.36,61,51,709,4,365.21,1.0,121.74,5,4,4,13
12578,22.2,2,2794.51,24.51,25.47,114,111,1196,2,308.91,1.0,308.91,4,2,5,11
14600,306.36,1,393.33,15.73,4.08,25,25,125,1,0.0,1.0,53.46,1,1,2,4
16407,13.3,10,2126.93,12.37,10.24,172,99,1124,8,299.88,1.25,33.32,5,5,5,15
14730,2.15,8,2005.06,4.0,4.19,501,317,1132,6,275.08,1.33,39.3,5,5,4,14
16471,275.36,1,223.95,17.23,4.82,13,13,141,1,0.0,1.0,53.46,1,1,1,3
17486,262.18,1,396.87,16.54,4.67,24,24,191,1,0.0,1.0,53.46,1,1,2,4
16256,267.25,1,752.43,57.88,34.55,13,13,581,1,0.0,1.0,53.46,1,1,3,5
12749,4.35,5,4090.88,20.56,11.16,199,160,1471,4,209.77,1.25,52.44,5,4,5,14
16744,12.22,7,1304.76,5.39,6.13,242,198,805,5,161.91,1.4,26.99,5,5,4,14
15007,160.1,1,156.91,13.08,9.25,12,12,69,1,0.0,1.0,53.46,2,1,1,4
17958,117.25,1,508.46,72.64,132.94,7,7,84,1,0.0,1.0,53.46,2,1,3,6
16295,10.42,4,1328.55,16.82,5.75,79,70,841,2,54.9,2.0,18.3,5,4,4,13
17279,58.27,1,187.83,20.87,26.13,9,8,48,1,0.0,1.0,53.46,3,1,1,5
17387,20.31,2,784.11,10.05,8.78,78,71,542,1,13.98,2.0,13.98,4,2,3,9
15277,47.34,1,255.9,21.33,13.83,12,12,205,1,0.0,1.0,53.46,3,1,2,6
16015,4.31,3,705.39,3.88,6.74,182,146,909,3,45.92,1.0,22.96,5,3,3,11
13160,23.22,1,91.8,22.95,9.37,4,4,56,1,0.0,1.0,53.46,4,1,1,6
12567,23.3,10,9401.28,21.08,17.3,446,323,4305,7,346.96,1.43,38.55,4,5,5,14
16150,43.24,5,2053.02,17.55,6.04,117,91,1047,5,329.76,1.0,82.44,3,4,4,11
17621,22.05,3,1379.9,53.07,38.11,26,24,514,3,333.15,1.0,166.58,4,3,4,11
12854,79.25,3,1324.5,12.04,15.04,110,95,627,3,239.94,1.0,119.97,2,3,4,9
14431,303.32,1,470.36,27.67,15.03,17,17,130,1,0.0,1.0,53.46,1,1,2,4
12897,205.25,2,216.5,54.13,17.37,4,3,110,2,97.02,1.0,97.02,1,2,1,4
12933,25.07,3,607.53,5.73,6.43,106,102,499,3,259.21,1.0,129.61,4,3,3,10
18120,215.19,1,111.15,6.54,4.75,17,17,31,1,0.0,1.0,53.46,1,1,1,3
17660,142.2,1,196.0,4.36,7.47,45,37,130,1,0.0,1.0,53.46,2,1,1,4
16536,111.1,1,548.97,9.98,7.89,55,49,251,1,0.0,1.0,53.46,2,1,3,6
16240,25.16,2,3718.8,27.55,38.93,135,126,1641,2,53.03,1.0,53.03,4,2,5,11
17222,66.18,1,354.15,12.65,11.6,28,27,128,1,0.0,1.0,53.46,3,1,2,6
13727,29.36,2,333.48,16.67,8.89,20,19,162,1,4.9,2.0,4.9,4,2,2,8
12478,4.35,1,680.99,18.92,20.81,36,36,236,1,0.0,1.0,53.46,5,1,3,9
13874,359.0,1,540.45,30.03,40.3,18,18,180,1,0.0,1.0,53.46,1,1,3,5
16817,3.3,9,1604.75,18.66,11.51,86,73,822,7,365.86,1.29,45.73,5,5,4,14
15144,9.13,17,6580.44,30.32,18.8,217,132,3050,9,304.08,1.89,19.01,5,5,5,15
12597,20.2,4,3811.22,18.5,24.55,206,184,2236,4,248.98,1.0,82.99,4,4,5,13
14670,281.17,2,411.53,3.12,2.78,132,107,337,1,0.01,2.0,0.01,1,2,2,5
17654,278.21,1,117.55,5.34,4.31,22,22,41,1,0.0,1.0,53.46,1,1,1,3
12584,4.36,9,2338.15,24.36,16.31,96,44,416,8,276.76,1.13,34.6,5,5,5,15
13630,6.13,7,2031.78,28.62,35.63,71,51,1391,6,280.1,1.17,46.68,5,5,4,14
17481,4.24,4,1255.59,15.31,6.57,82,69,1061,3,90.1,1.33,30.03,5,4,4,13
16181,74.2,1,305.54,27.78,38.33,11,11,152,1,0.0,1.0,53.46,2,1,2,5
17321,9.19,2,700.86,6.55,7.76,107,94,373,2,59.09,1.0,59.09,5,2,3,10
17190,59.28,2,444.74,23.41,44.17,19,19,161,2,148.84,1.0,148.84,3,2,2,7
18118,11.28,26,5653.82,4.42,5.26,1279,424,2882,11,358.97,2.36,14.36,5,5,5,15
15503,363.31,1,147.09,2.1,1.78,70,66,74,1,0.0,1.0,53.46,1,1,1,3
15021,9.27,9,1914.82,4.06,4.55,472,287,847,8,357.98,1.13,44.75,5,5,4,14
17855,373.36,1,208.97,12.29,6.3,17,17,197,1,0.0,1.0,53.46,1,1,1,3
17075,18.27,4,834.12,10.83,9.36,77,62,292,4,299.94,1.0,99.98,4,4,3,11
18189,78.24,2,1090.24,16.03,4.91,68,65,566,2,190.12,1.0,190.12,2,2,4,8
14870,262.31,1,327.25,25.17,19.66,13,13,119,1,0.0,1.0,53.46,1,1,2,4
16882,67.32,3,705.12,18.08,18.98,39,39,424,3,250.71,1.0,125.36,3,3,3,9
15381,214.27,2,596.85,74.61,98.97,8,8,171,2,54.92,1.0,54.92,1,2,3,6
13950,12.15,4,745.06,21.29,14.56,35,33,323,3,235.14,1.33,78.38,5,4,3,12
18287,43.37,3,1837.28,26.25,19.75,70,59,1586,2,158.95,1.5,79.48,3,3,4,10
13856,169.35,3,388.5,27.75,29.0,14,10,494,2,34.87,1.5,17.44,2,3,2,7
14019,47.34,3,1421.61,21.54,17.49,66,37,1037,3,91.77,1.0,45.89,3,3,4,10
17353,130.04,2,1740.0,217.5,0.0,8,5,1200,2,25.04,1.0,25.04,2,2,4,8
13645,121.09,1,252.1,50.42,27.27,5,5,158,1,0.0,1.0,53.46,2,1,2,5
12513,113.31,1,612.29,17.49,9.99,35,35,462,1,0.0,1.0,53.46,2,1,3,6
17053,131.33,1,498.48,38.34,16.53,13,13,122,1,0.0,1.0,53.46,2,1,3,6
16688,2.12,4,1260.86,20.34,10.57,62,52,804,3,59.13,1.33,19.71,5,4,4,13
15427,34.16,3,1483.14,4.85,4.62,306,233,1013,2,13.99,1.5,7.0,3,3,4,10
17839,43.04,1,338.8,6.05,4.83,56,50,285,1,0.0,1.0,53.46,3,1,2,6
15054,13.14,2,302.1,2.65,2.6,114,105,198,2,28.02,1.0,28.02,5,2,2,9
16602,37.1,1,528.08,18.21,12.21,29,29,336,1,0.0,1.0,53.46,3,1,3,7
17759,18.1,3,834.99,8.79,8.55,95,82,708,2,152.1,1.5,76.05,4,3,3,10
14860,20.17,1,170.32,15.48,10.86,11,11,232,1,0.0,1.0,53.46,4,1,1,6
16931,6.21,21,4604.22,5.13,3.82,898,448,3158,13,364.07,1.62,18.2,5,5,5,15
15752,40.28,7,2637.38,6.42,5.05,411,236,1978,7,333.08,1.0,55.51,3,5,5,13
17682,11.1,6,2474.33,20.97,7.97,118,48,1367,6,358.1,1.0,71.62,5,5,5,15
17646,220.21,3,1008.39,19.77,10.13,51,46,323,3,145.95,1.0,72.98,1,3,4,8
17569,333.17,1,344.14,11.87,9.53,29,29,159,1,0.0,1.0,53.46,1,1,2,4
12754,236.39,3,3010.74,47.79,95.05,63,49,6481,3,72.94,1.0,36.47,1,3,5,9
15733,283.39,1,162.3,16.23,2.13,10,10,62,1,0.0,1.0,53.46,1,1,1,3
14998,171.03,2,429.87,5.73,6.88,75,70,270,2,71.04,1.0,71.04,2,2,2,6
14888,208.14,1,369.2,18.46,6.25,20,20,184,1,0.0,1.0,53.46,1,1,2,4
15625,104.33,4,1534.26,23.97,13.45,64,44,1188,3,131.85,1.33,43.95,2,4,4,10
17962,143.17,1,102.83,2.94,2.94,35,33,128,1,0.0,1.0,53.46,2,1,1,4
15372,138.07,1,2007.4,74.35,39.47,27,27,2924,1,0.0,1.0,53.46,2,1,4,7
15701,3.15,4,1542.14,6.51,5.34,237,193,923,4,108.09,1.0,36.03,5,4,4,13
16211,89.26,1,547.02,23.78,33.95,23,23,154,1,0.0,1.0,53.46,2,1,3,6
13878,55.25,1,1281.53,35.6,21.75,36,35,475,1,0.0,1.0,53.46,3,1,4,8
13029,31.38,3,1247.5,124.75,177.65,10,8,134,3,322.81,1.0,161.41,4,3,4,11
13126,5.35,8,2099.64,15.0,8.18,140,124,2143,6,361.93,1.33,51.7,5,5,5,15
17220,25.19,14,3198.25,6.78,5.38,472,303,1905,9,339.95,1.56,26.15,4,5,5,14
17890,323.29,2,602.09,6.41,4.91,94,88,416,2,38.84,1.0,38.84,1,2,3,6
16717,24.25,6,3858.38,19.39,10.54,199,176,1866,4,342.81,1.5,68.56,4,5,5,14
13809,306.21,1,155.05,12.92,9.42,12,11,29,1,0.0,1.0,53.46,1,1,1,3
14112,23.24,7,2915.15,18.22,9.18,160,117,1651,5,253.04,1.4,42.17,4,5,5,14
18211,26.42,5,600.07,14.29,9.76,42,37,359,5,252.83,1.0,63.21,4,4,3,11
13136,57.19,5,2607.61,20.53,8.59,127,94,1328,4,156.04,1.25,39.01,3,4,5,12
14280,197.32,1,134.04,16.76,5.85,8,8,52,1,0.0,1.0,53.46,1,1,1,3
17110,166.22,1,163.3,13.61,7.61,12,12,50,1,0.0,1.0,53.46,2,1,1,4
13314,2.24,3,775.94,12.52,5.7,62,55,560,3,72.09,1.0,36.05,5,3,3,11
17079,79.12,1,118.8,59.4,0.0,2,2,24,1,0.0,1.0,53.46,2,1,1,4
16430,58.15,1,300.85,50.14,35.48,6,6,103,1,0.0,1.0,53.46,3,1,2,6
18240,47.22,1,422.58,70.43,113.52,6,6,126,1,0.0,1.0,53.46,3,1,2,6
12349,19.35,1,1757.55,24.08,34.66,73,73,631,1,0.0,1.0,53.46,4,1,4,9
16041,31.25,3,3166.4,527.73,296.74,6,6,1584,2,110.83,1.5,55.42,4,3,5,12
17297,18.15,1,131.78,2.58,2.53,51,49,67,1,0.0,1.0,53.46,4,1,1,6
15269,24.37,1,408.8,204.4,121.06,2,2,26,1,0.0,1.0,53.46,4,1,2,7
13319,6.2,26,10845.55,22.78,14.41,476,209,4724,13,360.15,2.0,14.41,5,5,5,15
12423,1.34,8,1859.31,14.87,7.84,125,97,1339,8,352.97,1.0,50.42,5,5,4,14
18074,374.35,1,489.6,37.66,28.25,13,13,190,1,0.0,1.0,53.46,1,1,2,4
15033,5.24,10,2586.67,5.07,5.43,510,315,1695,8,324.97,1.25,36.11,5,5,5,15
12684,8.35,7,2283.63,21.75,14.46,105,61,1985,5,205.87,1.4,34.31,5,5,5,15
17972,242.25,1,136.04,4.39,3.5,31,30,37,1,0.0,1.0,53.46,1,1,1,3
15453,2.31,7,1388.37,4.85,4.7,286,169,845,6,185.93,1.17,30.99,5,5,4,14
16589,72.15,3,459.24,13.92,3.89,33,31,368,3,90.05,1.0,45.03,3,3,2,8
12589,29.33,2,646.68,18.48,10.45,35,29,306,2,115.93,1.0,115.93,4,2,3,9
