CustomerID,Recency,Frequency,Monetary,AvgOrderValue,StdOrderValue,TotalTransactions,UniqueProducts,TotalQuantity,ActiveMonths,LifespanDays,FreqPerMonth,AvgInterPurchaseDays,R_Score,F_Score,M_Score,RFM_Score,CLV_Target,Churned,churn_prob,Cluster,Segment
14851,24.17,2,511.35,18.26,11.56,28,28,325,2,232.97,1.0,232.97,4,2,3,9,305.22,0,0.020518802458131837,1,Lost Cheap
15552,218.15,1,90.12,5.3,4.72,17,17,60,1,0.0,1.0,53.46,1,1,1,3,0.0,1,0.9838010458307358,0,Promising
16644,178.24,2,833.78,13.45,4.06,62,62,826,2,34.99,1.0,34.99,2,2,3,7,0.0,1,0.7955444967939275,0,Promising
17919,89.19,1,1304.04,56.7,48.64,23,23,756,1,0.0,1.0,53.46,2,1,4,7,1304.04,0,0.4460729779469037,1,Lost Cheap
17333,86.34,1,494.25,17.65,9.92,28,28,375,1,0.0,1.0,53.46,2,1,3,6,494.25,0,0.5574216181273627,1,Lost Cheap
16591,69.32,1,213.5,21.35,30.85,10,10,41,1,0.0,1.0,53.46,3,1,1,5,213.5,0,0.09085379620844618,1,Lost Cheap
15692,29.17,1,191.04,15.92,5.57,12,12,138,1,0.0,1.0,53.46,4,1,1,6,191.04,0,0.01856867992343416,1,Lost Cheap
17502,10.21,4,689.1,24.61,9.33,28,25,376,1,19.86,4.0,6.62,5,4,3,12,689.1,0,0.030516315149383685,1,Lost Cheap
16710,20.15,10,2483.04,6.18,5.48,402,268,1836,6,349.07,1.67,38.79,4,5,5,14,639.15,0,0.0,1,Lost Cheap
17969,167.22,2,228.2,16.3,19.7,14,14,152,2,194.89,1.0,194.89,2,2,1,5,0.0,1,0.778531235581057,0,Promising
17314,25.36,8,2527.92,19.3,11.84,131,120,1896,7,287.93,1.14,41.13,4,5,5,14,1021.0,0,0.0,1,Lost Cheap
13802,139.31,3,4599.42,76.66,69.71,60,55,2572,3,172.95,1.0,86.48,2,3,5,10,0.0,1,0.5475034432239606,1,Lost Cheap
12929,312.26,1,117.85,14.73,3.07,8,8,37,1,0.0,1.0,53.46,1,1,1,3,0.0,1,0.9830868381821151,0,Promising
14297,18.38,4,1305.33,21.05,10.2,62,48,865,3,257.02,1.33,85.67,4,4,4,12,1072.73,0,0.005410848324409189,1,Lost Cheap
13185,268.27,1,71.4,71.4,0.0,1,1,12,1,0.0,1.0,53.46,1,1,1,3,0.0,1,0.9750182564084819,0,Promising
17898,86.14,2,152.06,5.43,4.34,28,27,190,2,121.9,1.0,121.9,2,2,1,5,52.22,0,0.598410648492073,1,Lost Cheap
16813,9.18,10,1692.98,3.77,3.99,449,248,1525,7,196.02,1.43,21.78,5,5,4,14,505.34,0,0.013774916937147646,1,Lost Cheap
17866,143.3,1,329.65,36.63,20.13,9,9,174,1,0.0,1.0,53.46,2,1,2,5,0.0,1,0.7606564315733259,1,Lost Cheap
13075,130.33,1,919.61,41.8,24.03,22,22,485,1,0.0,1.0,53.46,2,1,3,6,0.0,1,0.6244236354953853,1,Lost Cheap
12952,6.32,4,1387.79,17.57,5.73,79,64,653,3,72.75,1.33,24.25,5,4,4,13,1387.79,0,0.010962230709826284,1,Lost Cheap
16372,34.22,2,367.93,3.79,3.02,97,86,166,1,0.01,2.0,0.01,3,2,2,7,367.93,0,0.048310637270708216,1,Lost Cheap
12448,45.19,1,449.45,20.43,19.12,22,22,243,1,0.0,1.0,53.46,3,1,2,6,449.45,0,0.02481038217763368,1,Lost Cheap
13091,29.1,1,345.82,16.47,8.25,21,21,466,1,0.0,1.0,53.46,4,1,2,7,345.82,0,0.019649770211320586,1,Lost Cheap
12558,8.32,1,269.96,24.54,22.01,11,11,196,1,0.0,1.0,53.46,5,1,2,8,269.96,0,0.015226086690430827,1,Lost Cheap
17458,16.22,1,316.5,5.86,4.21,54,52,170,1,0.0,1.0,53.46,4,1,2,7,316.5,0,0.035721335443761035,1,Lost Cheap
14804,9.29,1,353.27,29.44,18.16,12,12,121,1,0.0,1.0,53.46,5,1,2,8,353.27,0,0.03656372616680937,1,Lost Cheap
13004,12.29,18,5655.91,14.0,5.67,404,277,4822,11,346.13,1.64,20.36,5,5,5,15,1870.82,0,0.0,4,At-Risk
16735,79.27,5,2300.56,18.4,11.58,125,88,1573,3,255.96,1.67,63.99,2,4,5,11,306.26,0,0.41625583505868796,1,Lost Cheap
15061,4.26,48,54534.14,135.32,233.34,403,70,28920,13,368.87,3.69,7.85,5,5,5,15,17959.14,0,0.0,4,At-Risk
16425,303.16,1,302.7,14.41,4.93,21,21,199,1,0.0,1.0,53.46,1,1,2,4,0.0,1,0.9821949388870046,0,Promising
17602,3.19,6,5102.97,9.11,13.85,560,335,4151,6,321.9,1.0,64.38,5,5,5,15,4193.42,0,0.0011487763444285183,1,Lost Cheap
14798,53.31,3,173.74,14.48,6.97,12,11,150,3,257.81,1.0,128.91,3,3,1,7,76.34,0,0.03625771807919327,1,Lost Cheap
13357,258.18,1,609.95,6.78,5.83,90,85,322,1,0.0,1.0,53.46,1,1,3,5,0.0,1,0.9256557154108194,0,Promising
15104,197.24,2,1027.44,14.89,5.96,69,66,637,2,85.93,1.0,85.93,1,2,4,7,0.0,1,0.8915166824833488,0,Promising
17438,254.33,1,388.45,22.85,8.58,17,17,103,1,0.0,1.0,53.46,1,1,2,4,0.0,1,0.976399985802332,0,Promising
12891,186.24,3,331.0,110.33,83.92,3,2,950,3,107.04,1.0,53.52,1,3,2,6,0.0,1,0.8893643242411016,0,Promising
16961,117.19,1,234.17,16.73,3.75,14,14,125,1,0.0,1.0,53.46,2,1,1,4,0.0,1,0.8689260282133493,1,Lost Cheap
16603,75.34,2,482.47,14.19,5.18,34,34,480,1,16.88,2.0,16.88,2,2,2,6,482.47,0,0.6511973740306647,1,Lost Cheap
14251,2.41,5,2879.7,36.92,28.97,78,37,1674,3,55.82,1.67,13.96,5,4,5,14,2879.7000000000003,0,0.019782445683095562,1,Lost Cheap
13359,64.37,1,439.56,19.11,9.69,23,23,161,1,0.0,1.0,53.46,3,1,2,6,439.56,0,0.024376210096341402,1,Lost Cheap
14528,38.05,1,364.22,20.23,13.12,18,18,278,1,0.0,1.0,53.46,3,1,2,6,364.21999999999997,0,0.026185286939730476,1,Lost Cheap
12882,10.08,2,1463.04,112.54,61.75,13,12,246,1,24.21,2.0,24.21,5,2,4,11,1463.04,0,0.04374344752260681,1,Lost Cheap
17495,8.26,2,497.56,18.43,6.57,27,21,229,2,31.0,1.0,31.0,5,2,3,10,497.56,0,0.029184592854195054,1,Lost Cheap
17371,18.2,3,423.89,4.87,7.5,87,83,152,2,343.92,1.5,171.96,4,3,2,9,326.26,0,0.008220889725646165,1,Lost Cheap
12795,19.33,1,430.48,30.75,26.54,14,14,68,1,0.0,1.0,53.46,4,1,2,7,430.48,0,0.03394729717872519,1,Lost Cheap
17816,37.28,4,36.56,2.15,1.31,17,16,30,4,328.89,1.0,109.63,3,4,1,8,15.25,0,0.03824032921752875,1,Lost Cheap
13187,337.97,1,236.02,6.38,5.13,37,37,95,1,0.0,1.0,53.46,1,1,1,3,0.0,1,0.9481550588551919,0,Promising
14748,29.99,5,1415.75,15.91,6.58,89,87,1223,4,339.34,1.25,84.84,4,4,4,12,296.98,0,0.0014544136525106376,1,Lost Cheap
15513,34.16,19,14758.22,47.92,47.74,308,183,5709,10,340.13,1.9,18.9,3,5,5,13,3406.08,0,0.0,4,At-Risk
13183,8.33,9,3957.78,42.1,41.06,94,51,2208,8,326.99,1.13,40.87,5,5,5,15,1562.8000000000002,0,0.00012195121951219512,1,Lost Cheap
14813,370.27,2,155.43,5.18,4.71,30,25,67,1,0.0,2.0,0.0,1,2,1,4,0.0,1,0.9693243124950208,0,Promising
15240,45.35,5,1706.57,21.88,12.29,78,58,1369,5,267.06,1.0,66.77,3,4,4,11,661.1899999999999,0,0.02602610053373294,1,Lost Cheap
17988,12.31,7,201.12,5.29,6.63,38,37,43,4,314.96,1.75,52.49,5,5,1,11,55.12,0,0.03455788325130997,1,Lost Cheap
13292,39.34,2,578.94,18.68,6.88,31,29,347,2,245.79,1.0,245.79,3,2,3,8,329.37,0,0.021801230801866214,1,Lost Cheap
16716,267.35,2,901.2,450.6,401.35,2,1,120,2,44.77,1.0,44.77,1,2,3,6,0.0,1,0.9429016559594249,0,Promising
13571,13.31,12,2092.32,6.14,3.91,341,157,1759,9,240.92,1.33,21.9,5,5,5,15,1291.17,0,0.006421296296296297,1,Lost Cheap
16625,275.23,1,333.08,14.48,4.13,23,23,164,1,0.0,1.0,53.46,1,1,2,4,0.0,1,0.9820643027141435,0,Promising
17966,38.33,5,1098.43,16.15,21.0,68,53,2571,4,223.71,1.25,55.93,3,4,4,11,504.0,0,0.027044176134975114,1,Lost Cheap
17932,29.94,3,1331.57,14.8,4.31,90,84,789,3,182.24,1.0,91.12,4,3,4,11,397.06,0,0.021640771752230045,1,Lost Cheap
15265,152.15,2,1506.12,18.37,7.42,82,76,612,2,84.1,1.0,84.1,2,2,4,8,0.0,1,0.7721604009290627,0,Promising
17217,235.04,1,113.5,12.61,20.43,9,9,24,1,0.0,1.0,53.46,1,1,1,3,0.0,1,0.9698046991305624,0,Promising
16818,11.32,11,3349.57,17.82,8.48,188,172,2164,6,194.96,1.83,19.5,5,5,5,15,1247.17,0,0.007755287531755808,1,Lost Cheap
17155,18.24,2,251.7,12.58,19.88,20,19,242,2,160.09,1.0,160.09,4,2,2,8,108.39999999999999,0,0.02989667596924664,1,Lost Cheap
12493,166.34,2,433.74,19.72,5.78,22,20,207,2,31.81,1.0,31.81,2,2,2,6,0.0,1,0.8148671128192249,0,Promising
18072,186.32,1,247.44,13.75,10.21,18,18,288,1,0.0,1.0,53.46,1,1,1,3,0.0,1,0.9686820371440581,0,Promising
17234,183.29,1,149.89,10.71,8.79,14,14,55,1,0.0,1.0,53.46,1,1,1,3,0.0,1,0.9767086150209869,0,Promising
16342,76.16,4,322.41,21.49,9.93,15,10,157,4,104.18,1.0,34.73,2,4,2,8,38.7,0,0.631553598337765,1,Lost Cheap
16989,8.07,6,1133.25,94.44,47.81,12,7,1233,5,143.31,1.2,28.66,5,5,4,14,242.54999999999998,0,0.033872148739839555,1,Lost Cheap
12743,135.08,2,546.43,4.08,3.55,134,114,319,1,0.01,2.0,0.01,2,2,3,7,0.0,1,0.8337625760342408,1,Lost Cheap
15116,18.25,4,1352.75,30.06,28.53,45,37,648,4,187.15,1.0,62.38,4,4,4,12,561.7800000000001,0,0.01574983940860416,1,Lost Cheap
15829,100.07,2,636.14,12.47,6.68,51,44,996,2,41.27,1.0,41.27,2,2,3,7,0.0,1,0.7442431347821015,1,Lost Cheap
13023,65.08,2,689.9,17.25,7.78,40,36,286,2,65.29,1.0,65.29,3,2,3,8,353.5,0,0.08400251394733321,1,Lost Cheap
16761,97.3,1,316.62,24.36,15.18,13,13,341,1,0.0,1.0,53.46,2,1,2,5,0.0,1,0.7794337967940647,1,Lost Cheap
14420,100.01,1,387.52,13.36,5.03,29,29,334,1,0.0,1.0,53.46,2,1,2,5,0.0,1,0.7682144640027082,1,Lost Cheap
13200,20.11,4,870.09,18.92,13.46,46,42,516,3,107.03,1.33,35.68,4,4,3,11,550.77,0,0.01459272490439843,1,Lost Cheap
13127,78.33,1,259.17,17.28,6.87,15,15,127,1,0.0,1.0,53.46,2,1,2,5,259.17,0,0.7218589758635697,1,Lost Cheap
16900,17.33,3,887.11,11.23,7.28,79,78,833,2,46.89,1.5,23.45,4,3,3,10,887.11,0,0.03195440691909588,1,Lost Cheap
16366,19.42,1,327.3,18.18,7.86,18,18,256,1,0.0,1.0,53.46,4,1,2,7,327.3,0,0.01908910334667985,1,Lost Cheap
17976,373.19,1,353.19,5.43,5.99,65,56,106,1,0.0,1.0,53.46,1,1,2,4,0.0,1,0.9450822708201592,0,Promising
15823,373.13,1,15.0,15.0,0.0,1,1,1,1,0.0,1.0,53.46,1,1,1,3,0.0,1,0.9775072213325293,0,Promising
16016,4.16,8,1508.76,6.42,5.68,235,156,620,6,363.08,1.33,51.87,5,5,4,14,691.19,0,0.00017543859649122806,1,Lost Cheap
17850,373.12,34,5391.21,18.15,12.73,297,21,1733,1,1.29,34.0,0.04,1,5,5,11,0.0,1,0.8506454598425506,4,At-Risk
14047,9.28,5,1308.61,40.89,43.92,32,22,381,5,364.07,1.0,91.02,5,4,4,13,672.69,0,0.0007604616534538669,1,Lost Cheap
14560,8.12,22,2237.77,30.24,27.5,74,39,1260,12,350.25,1.83,16.68,5,5,5,15,672.57,0,0.0015926930393639336,4,At-Risk
15046,10.1,15,5213.77,25.31,33.29,206,147,3451,9,329.01,1.67,23.5,5,5,5,15,1229.24,0,0.0,4,At-Risk
14701,11.24,9,2549.37,7.61,19.13,335,268,932,6,306.0,1.5,38.25,5,5,5,15,591.09,0,0.00011904761904761905,1,Lost Cheap
13421,41.17,2,1851.08,17.8,15.35,104,88,1181,2,249.94,1.0,249.94,3,2,4,9,1026.04,0,0.025709213495196632,1,Lost Cheap
17018,41.28,2,920.1,57.51,21.23,16,15,176,2,285.12,1.0,285.12,3,2,3,8,515.1,0,0.020838616714095072,1,Lost Cheap
15724,202.15,2,218.25,19.84,8.56,11,11,73,2,83.17,1.0,83.17,1,2,1,4,0.0,1,0.9697866168883226,0,Promising
14512,188.24,2,275.28,11.97,8.02,23,19,122,2,44.73,1.0,44.73,1,2,2,5,0.0,1,0.9712711271055301,0,Promising
18281,181.31,1,80.82,11.55,6.11,7,7,54,1,0.0,1.0,53.46,1,1,1,3,0.0,1,0.9800847424917096,0,Promising
17157,8.38,2,319.0,24.54,19.63,13,11,172,2,168.75,1.0,168.75,5,2,2,9,157.54000000000002,0,0.053452285488450005,1,Lost Cheap
12820,4.13,4,942.34,15.97,5.28,59,55,722,4,323.11,1.0,107.7,5,4,4,13,771.88,0,0.002011719203676638,1,Lost Cheap
15473,15.13,7,1771.2,161.02,66.59,11,4,672,2,46.17,3.5,7.7,4,5,4,13,1771.2,0,0.04239984362069448,1,Lost Cheap
16535,6.13,1,593.75,19.15,15.3,31,31,356,1,0.0,1.0,53.46,5,1,3,9,593.75,0,0.029652378473843513,1,Lost Cheap
17114,6.25,8,808.62,6.37,4.46,127,85,219,8,329.03,1.0,47.0,5,5,3,13,205.03,0,0.0011348139489577244,1,Lost Cheap
17913,59.32,2,411.6,6.98,6.7,59,55,289,2,296.97,1.0,296.97,3,2,2,7,193.54999999999998,0,0.01606834318827783,1,Lost Cheap
16265,10.07,9,5447.0,21.11,14.14,258,164,2646,7,355.26,1.29,44.41,5,5,5,15,1384.98,0,0.00011904761904761905,1,Lost Cheap
17126,153.19,5,1004.75,3.86,3.88,260,187,792,3,210.1,1.67,52.53,2,4,4,10,0.0,1,0.7619271093631838,0,Promising
15607,337.23,1,104.76,8.06,5.14,13,13,202,1,0.0,1.0,53.46,1,1,1,3,0.0,1,0.9507428706451309,0,Promising
13077,1.96,4,729.27,6.51,9.48,112,99,863,3,365.18,1.33,121.73,5,4,3,12,151.83,0,0.0003222691664912124,1,Lost Cheap
14673,4.16,5,1736.4,23.46,18.76,74,39,1004,3,364.07,1.67,91.02,5,4,4,13,1362.91,0,0.001071819830468587,1,Lost Cheap
15518,65.22,8,1942.45,9.08,7.51,214,135,1273,5,268.01,1.6,38.29,3,5,4,12,317.69,0,0.014998777469860143,1,Lost Cheap
14897,8.33,4,1366.38,24.84,13.01,55,43,468,4,289.08,1.0,96.36,5,4,4,13,1190.88,0,0.0025124965685378586,1,Lost Cheap
13881,4.23,20,17159.52,96.4,95.14,178,72,10118,11,308.11,1.82,16.22,5,5,5,15,7760.84,0,0.0,4,At-Risk
16711,4.08,5,1651.03,75.05,67.36,22,18,833,5,354.16,1.0,88.54,5,4,4,13,741.16,0,0.001870179521792425,1,Lost Cheap
18094,82.37,7,3017.3,43.1,54.69,70,39,2518,5,210.03,1.4,35.01,2,5,5,12,615.0,0,0.33225411671174987,1,Lost Cheap
15755,11.14,6,2364.25,16.77,5.85,141,127,1427,5,284.13,1.2,56.83,5,5,5,15,1219.42,0,0.0018992611537368572,1,Lost Cheap
14934,82.34,2,1890.94,21.73,13.68,87,68,1042,2,200.93,1.0,200.93,2,2,4,8,1062.1,0,0.43679981901698633,1,Lost Cheap
15249,32.27,13,6688.46,19.11,9.36,350,211,3577,8,224.96,1.63,18.75,4,5,5,14,1331.43,0,0.0018085411942554796,4,At-Risk
12888,215.1,2,354.12,70.82,30.41,5,4,76,2,41.06,1.0,41.06,1,2,2,5,0.0,1,0.9518768210358488,0,Promising
12670,11.12,5,2996.05,32.57,19.39,92,58,1397,4,222.21,1.25,55.55,5,4,5,14,1361.58,0,0.007085079357772664,1,Lost Cheap
12619,17.14,9,3641.24,40.46,52.29,90,50,3378,6,237.07,1.5,29.63,4,5,5,14,1553.78,0,0.0021819544977439713,1,Lost Cheap
18232,82.27,4,592.97,16.03,5.82,37,31,302,3,115.8,1.33,38.6,2,4,3,9,92.35000000000001,0,0.6844261551247732,1,Lost Cheap
14622,185.23,1,320.58,15.27,5.07,21,21,146,1,0.0,1.0,53.46,1,1,2,4,0.0,1,0.9778403194911125,0,Promising
13283,60.35,2,93.66,13.38,6.44,7,7,90,2,125.88,1.0,125.88,3,2,1,6,68.16,0,0.07596152601386126,1,Lost Cheap
13704,6.13,9,2308.06,17.22,8.18,134,111,1531,4,83.02,2.25,10.38,5,5,5,15,2308.06,0,0.011363725433707172,1,Lost Cheap
14698,2.25,5,1250.76,5.96,4.25,210,148,615,3,49.98,1.67,12.5,5,4,4,13,1250.76,0,0.007955336401271395,1,Lost Cheap
17354,51.32,1,1393.06,87.07,69.0,16,15,1006,1,0.0,1.0,53.46,3,1,4,8,1393.06,0,0.06839155902896212,1,Lost Cheap
15774,69.26,1,270.8,10.83,6.15,25,25,87,1,0.0,1.0,53.46,3,1,2,6,270.8,0,0.04748061127447988,1,Lost Cheap
15677,50.11,1,657.23,19.92,8.32,33,33,319,1,0.0,1.0,53.46,3,1,3,7,657.23,0,0.044226444953903696,1,Lost Cheap
17904,22.22,1,191.67,5.04,5.97,38,33,63,1,0.0,1.0,53.46,4,1,1,6,191.67,0,0.03963074713590027,1,Lost Cheap
15279,355.31,1,290.51,15.29,5.64,19,19,189,1,0.0,1.0,53.46,1,1,2,4,0.0,1,0.9777964456221753,0,Promising
14577,13.23,4,859.71,6.99,3.96,123,86,353,4,350.06,1.0,116.69,5,4,3,12,213.07,0,0.0011326669629846708,1,Lost Cheap
18219,3.28,10,2069.77,18.16,7.05,114,58,885,8,366.07,1.25,40.67,5,5,5,15,702.64,0,0.00012195121951219512,1,Lost Cheap
14001,46.33,3,2043.08,52.39,52.83,39,34,962,3,327.9,1.0,163.95,3,3,4,10,733.94,0,0.013412017129112863,1,Lost Cheap
17311,79.17,2,1384.85,25.18,21.06,55,55,1005,2,238.14,1.0,238.14,2,2,4,8,828.39,0,0.3801941395916924,1,Lost Cheap
12455,74.12,6,2466.86,27.41,23.52,90,85,2089,5,223.23,1.2,44.65,2,5,5,12,290.5,0,0.3386596478200923,1,Lost Cheap
17830,2.24,3,398.7,17.33,4.26,23,18,92,3,287.09,1.0,143.55,5,3,2,10,111.05,0,0.010787341634461317,1,Lost Cheap
14040,41.23,12,3614.92,15.38,18.02,235,146,1554,8,290.91,1.5,26.45,3,5,5,13,866.61,0,0.00025,1,Lost Cheap
15864,23.2,6,1936.32,96.82,67.51,20,16,1192,5,293.87,1.2,58.77,4,5,4,13,978.46,0,0.013847138047138047,1,Lost Cheap
15681,26.08,5,1426.16,26.91,16.12,53,32,816,3,255.11,1.67,63.78,4,4,4,12,722.94,0,0.003581436175264729,1,Lost Cheap
13037,139.11,3,881.07,18.36,8.47,48,44,431,3,118.0,1.0,59.0,2,3,3,8,0.0,1,0.770379867506586,1,Lost Cheap
15125,26.18,15,11528.48,90.78,67.0,127,102,6193,8,245.17,1.88,17.51,4,5,5,14,733.0,0,0.0011962962962962962,4,At-Risk
14154,240.08,2,1345.62,25.88,30.12,52,52,465,1,0.02,2.0,0.02,1,2,4,7,0.0,1,0.9027483066839036,0,Promising
16834,228.36,1,413.46,17.23,6.11,24,24,358,1,0.0,1.0,53.46,1,1,2,4,0.0,1,0.9789675005630126,0,Promising
18236,30.43,6,882.24,18.0,6.69,49,42,403,6,210.93,1.0,42.19,4,5,3,12,241.05,0,0.01550659059327011,1,Lost Cheap
16193,237.27,1,314.45,16.55,5.7,19,19,219,1,0.0,1.0,53.46,1,1,2,4,0.0,1,0.9797321336591901,0,Promising
15517,234.18,1,267.03,9.89,8.25,27,27,293,1,0.0,1.0,53.46,1,1,2,4,0.0,1,0.9786334488433133,0,Promising
13885,190.13,2,506.8,18.1,8.59,28,28,182,2,11.26,1.0,11.26,1,2,3,6,0.0,1,0.9050170024169626,0,Promising
18073,115.18,12,3877.52,53.12,70.73,73,23,3108,4,82.77,3.0,7.52,2,5,5,12,0.0,1,0.7794726074367128,1,Lost Cheap
13061,73.09,1,248.61,24.86,15.13,10,10,107,1,0.0,1.0,53.46,2,1,1,4,248.61,0,0.6532727582807208,1,Lost Cheap
15603,79.34,1,48.48,24.24,14.59,2,2,96,1,0.0,1.0,53.46,2,1,1,4,48.480000000000004,0,0.6341786611204361,1,Lost Cheap
14015,53.35,1,917.34,45.87,28.21,20,20,378,1,0.0,1.0,53.46,3,1,3,7,917.34,0,0.049408331981004985,1,Lost Cheap
15153,32.05,1,329.25,14.97,4.85,22,22,198,1,0.0,1.0,53.46,4,1,2,7,329.25,0,0.019067104797783844,1,Lost Cheap
16079,17.23,3,1352.0,64.38,85.92,21,18,864,2,23.99,1.5,12.0,4,3,4,11,1352.0,0,0.04023652148473957,1,Lost Cheap
14810,41.29,11,2087.88,8.19,5.41,255,106,1016,9,328.97,1.22,32.9,3,5,5,13,218.55,0,8.771929824561403e-05,1,Lost Cheap
17629,6.31,8,1814.12,14.75,13.22,123,106,1629,8,354.04,1.0,50.58,5,5,4,14,1015.74,0,0.00025,1,Lost Cheap
14078,102.25,6,1049.37,16.14,32.06,65,46,310,6,271.97,1.0,54.39,2,5,4,11,0.0,1,0.636281138163372,1,Lost Cheap
16899,8.26,6,1281.56,10.25,9.45,125,80,522,6,352.95,1.0,70.59,5,5,4,14,771.38,0,0.0013042645343994668,1,Lost Cheap
16316,65.19,8,2938.91,19.46,28.55,151,120,1484,6,293.97,1.33,42.0,3,5,5,13,726.1,0,0.00011904761904761905,1,Lost Cheap
12348,76.21,4,1797.24,57.98,48.51,31,22,2341,4,282.75,1.0,94.25,2,4,4,10,310.0,0,0.21469018379496166,1,Lost Cheap
12868,186.32,6,1607.06,15.02,5.9,107,72,928,5,187.91,1.2,37.58,1,5,4,10,0.0,1,0.8666978107258463,0,Promising
16654,142.12,4,601.27,20.73,9.09,29,29,282,4,227.01,1.0,75.67,2,4,3,9,0.0,1,0.6833839898205413,1,Lost Cheap
13171,22.33,3,468.41,10.18,13.74,46,37,229,3,277.84,1.0,138.92,4,3,2,9,328.06,0,0.007856479664598388,1,Lost Cheap
14470,12.33,2,461.19,10.73,8.63,43,43,193,2,275.94,1.0,275.94,5,2,2,9,163.55,0,0.0029082871593596573,1,Lost Cheap
13008,324.16,1,229.47,16.39,6.89,14,14,175,1,0.0,1.0,53.46,1,1,1,3,0.0,1,0.957202416196601,0,Promising
12502,96.27,5,3723.87,25.33,29.73,147,102,820,5,214.05,1.0,53.51,2,4,5,11,0.0,1,0.6112147810031152,1,Lost Cheap
12365,292.18,2,641.38,29.15,65.2,22,22,174,1,0.01,2.0,0.01,1,2,3,6,0.0,1,0.9345600509266488,0,Promising
15676,19.24,3,3435.76,17.01,8.33,202,191,2252,2,265.1,1.5,132.55,4,3,5,12,2537.96,0,0.012718316621598287,1,Lost Cheap
13268,18.27,11,3214.69,7.31,6.28,440,257,3658,6,249.94,1.83,24.99,4,5,5,14,1064.44,0,0.0002962962962962963,1,Lost Cheap
14740,198.0,3,1448.21,16.27,6.93,89,85,735,3,86.4,1.0,43.2,1,3,4,8,0.0,1,0.9032864626049023,0,Promising
13988,20.34,6,4147.96,17.73,9.8,234,188,3044,6,234.94,1.0,46.99,4,5,5,14,2224.46,0,0.0046039306169929,1,Lost Cheap
14868,4.15,8,2953.59,20.51,9.28,144,96,1405,6,230.05,1.33,32.86,5,5,5,15,1656.52,0,0.002617348927875244,1,Lost Cheap
13606,30.02,3,280.54,6.52,7.53,43,40,279,3,282.25,1.0,141.13,4,3,2,9,30.119999999999997,0,0.006004873161782207,1,Lost Cheap
16185,17.36,2,529.41,17.08,5.08,31,31,260,2,215.9,1.0,215.9,4,2,3,9,194.41,0,0.017033240024857663,1,Lost Cheap
14681,72.1,3,498.95,71.28,120.01,7,6,76,2,140.21,1.5,70.11,3,3,3,9,105.0,0,0.08360973764636144,1,Lost Cheap
16464,20.26,3,1314.68,5.57,4.93,236,152,963,3,122.93,1.0,61.47,4,3,4,11,929.68,0,0.019274881266710123,1,Lost Cheap
13355,123.15,1,674.7,21.08,15.69,32,32,314,1,0.0,1.0,53.46,2,1,3,6,0.0,1,0.6058659313841024,1,Lost Cheap
12851,97.24,1,135.18,2.7,2.81,50,43,109,1,0.0,1.0,53.46,2,1,1,4,0.0,1,0.8884679241343671,1,Lost Cheap
16119,9.13,2,423.36,26.46,13.86,16,14,240,2,64.21,1.0,64.21,5,2,2,9,423.36,0,0.04663540827322171,1,Lost Cheap
15344,1.32,3,563.94,21.69,9.35,26,21,116,3,73.83,1.0,36.92,5,3,3,11,563.94,0,0.04578366575468559,1,Lost Cheap
14547,4.3,8,4007.54,10.95,9.18,366,198,2668,3,50.85,2.67,7.26,5,5,5,15,4007.54,0,0.007359914675657936,1,Lost Cheap
15604,53.15,1,216.39,12.73,5.79,17,17,159,1,0.0,1.0,53.46,3,1,1,5,216.39,0,0.07809936990894767,1,Lost Cheap
16322,2.11,2,326.75,8.83,5.85,37,28,231,2,35.05,1.0,35.05,5,2,2,9,326.75,0,0.03413845714818863,1,Lost Cheap
17125,51.15,1,259.35,6.48,6.62,40,34,291,1,0.0,1.0,53.46,3,1,2,6,259.35,0,0.041359753284708575,1,Lost Cheap
13962,22.4,2,169.55,15.41,3.41,11,11,87,2,223.89,1.0,223.89,4,2,1,7,51.95,0,0.02249327686026572,1,Lost Cheap
15725,16.15,1,415.25,12.98,6.27,32,32,221,1,0.0,1.0,53.46,4,1,2,7,415.25,0,0.03951626442928214,1,Lost Cheap
13842,59.31,9,3385.62,16.44,6.55,206,155,1768,9,308.01,1.0,38.5,3,5,5,13,1220.35,0,0.0,1,Lost Cheap
16722,18.2,13,4730.81,21.03,19.8,225,96,5001,10,351.02,1.3,29.25,4,5,5,14,1074.23,0,0.00011904761904761905,1,Lost Cheap
14189,3.1,15,4654.08,17.56,10.83,265,176,3937,12,366.18,1.25,26.16,5,5,5,15,1386.16,0,0.0,4,At-Risk
17419,12.19,12,4226.57,20.52,10.93,206,155,1876,8,355.95,1.5,32.36,5,5,5,15,1566.57,0,0.00011904761904761905,1,Lost Cheap
17431,314.16,1,403.3,9.38,8.22,43,41,292,1,0.0,1.0,53.46,1,1,2,4,0.0,1,0.9448093529801972,0,Promising
18125,30.24,4,1142.99,5.83,5.61,196,164,804,4,286.89,1.0,95.63,4,4,4,12,197.85,0,0.001217958490963133,1,Lost Cheap
13784,10.37,11,2462.79,79.44,58.1,31,9,2493,9,322.79,1.22,32.28,5,5,5,15,338.64,0,0.0007357429718875502,1,Lost Cheap
14502,20.27,11,2470.67,3.96,5.82,624,368,1498,7,293.83,1.57,29.38,4,5,5,14,1294.66,0,0.0,1,Lost Cheap
13901,73.15,5,2867.2,19.24,9.54,149,144,1739,5,246.24,1.0,61.56,2,4,5,11,214.92000000000002,0,0.5601887699875843,1,Lost Cheap
